mysql> SELECT FS_ID,MEM_ID,SUM(INCOME1)+SUM(INCOME2)+SUM(INCOME3)+SUM(INCOME4) AS CY ,COUNT(MEM_ID)AS MONTHS_COUNT FROM INCOME GROUP BY FS_ID,MEM_ID ;
+-------+--------+-------+--------------+
| FS_ID | MEM_ID | CY    | MONTHS_COUNT |
|  2272 |      7 |  2517 |            3 |
|  2273 |      1 |     0 |            3 |
|  2273 |      2 |     0 |            3 |
|  2273 |      3 |   840 |            3 |
|  2273 |      4 |   750 |            3 |
|  2273 |      5 |   600 |            3 |
|  2273 |      7 |   720 |            3 |
|  2274 |      1 |  5811 |            3 |
|  2274 |      3 |  1350 |            3 |
|  2274 |      9 |  3552 |            3 |
|  2275 |      1 |  4680 |            3 |
|  2277 |      1 |  5487 |            3 |
|  2277 |      2 |  3207 |            3 |
|  2277 |      3 |  1935 |            3 |
|  2278 |      1 |  5004 |            3 |
|  2279 |      1 |  5811 |            3 |
|  2279 |      3 |  1515 |            3 |
|  2280 |      1 |  5553 |            3 |
|  2280 |      2 |  1140 |            3 |
|  2281 |      1 |  4842 |            3 |
|  2281 |      3 |   966 |            3 |
|  2282 |      1 |  5328 |            3 |
|  2284 |      1 |  5649 |            3 |
|  2286 |      1 |  1650 |            3 |
|  2286 |      3 |  3453 |            3 |
|  2287 |      1 |  2250 |            3 |
|  2287 |      3 |   450 |            3 |
|  2288 |      1 |   900 |            3 |
|  2290 |      1 |  1200 |            3 |
|  2291 |      1 |   900 |            3 |
|  2292 |      1 |  4617 |            3 |
|  2293 |      1 |   840 |            3 |
|  2293 |      2 |  2958 |            3 |
|  2294 |      1 |  1776 |            3 |
|  2294 |      4 |  1806 |            3 |
|  2294 |      5 |  2034 |            3 |
|  2294 |      6 |  1776 |            3 |
|  2295 |      1 |  5229 |            3 |
|  2297 |      1 |   840 |            3 |
|  2297 |      2 |     0 |            3 |
|  2297 |      6 |   750 |            3 |
|  2298 |      1 |  1128 |            3 |
|  2298 |      2 |     0 |            3 |
|  2298 |      3 |  1128 |            3 |
|  2298 |      4 |  1128 |            3 |
|  2298 |      8 |  1356 |            3 |
|  2298 |      9 |  1959 |            3 |
|  2298 |     10 |     0 |            3 |
|  2299 |      1 |     0 |            3 |
|  2299 |      2 |  3711 |            3 |
|  2299 |     11 |  3390 |            3 |
|  2300 |      1 |   900 |            3 |
|  2301 |      1 |  5166 |            3 |
|  2302 |      1 |     0 |            3 |
|  2302 |      2 |   840 |            3 |
|  2302 |      6 |   750 |            3 |
|  2303 |      1 |  5649 |            3 |
|  2305 |      1 |  4455 |            3 |
|  2306 |      1 |  3873 |            3 |
|  2307 |      1 |  1050 |            3 |
|  2307 |      2 |  2601 |            3 |
|  2307 |      3 |     0 |            3 |
|  2308 |      1 |   750 |            3 |
|  2308 |      2 |     0 |            3 |
|  2308 |      3 |     0 |            3 |
|  2308 |      4 |  3108 |            3 |
|  2308 |      6 |  2913 |            3 |
|  2309 |      1 |   690 |            3 |
|  2309 |      2 |  1548 |            3 |
|  2309 |      3 |     0 |            3 |
|  2309 |     11 |  1290 |            3 |
|  2311 |      1 |  5040 |            3 |
|  2311 |      2 |  2256 |            3 |
|  2312 |      1 |     0 |            3 |
|  2312 |      2 |  2496 |            3 |
|  2312 |      3 |     0 |            3 |
|  2312 |      4 |     0 |            3 |
|  2312 |      6 |     0 |            3 |
|  2313 |      1 |   790 |            3 |
|  2313 |      2 |     0 |            3 |
|  2313 |      3 |   960 |            3 |
|  2314 |      1 |  3900 |            3 |
|  2314 |      2 |     0 |            3 |
|  2314 |      3 |     0 |            3 |
|  2314 |      6 |     0 |            3 |
|  2314 |      7 |     0 |            3 |
|  2317 |      1 |  2830 |            3 |
|  2317 |      3 |  1050 |            3 |
|  2317 |      5 |  3174 |            3 |
|  2320 |      1 |  2700 |            3 |
|  2320 |      2 |  5634 |            3 |
|  2321 |      1 |  2500 |            3 |
|  2321 |      3 |  3744 |            3 |
|  2321 |      4 |  3279 |            3 |
|  2321 |     10 |  5883 |            3 |
|  2322 |      1 |  4374 |            3 |
|  2323 |      1 |  9918 |            3 |
|  2324 |      1 |  2850 |            3 |
|  2324 |      2 |     0 |            3 |
|  2324 |      3 |  5703 |            3 |
|  2324 |      9 |  4920 |            3 |
|  2325 |      1 |  7833 |            3 |
|  2325 |      2 |  3138 |            3 |
|  2325 |      3 |     0 |            3 |
|  2325 |      4 |     0 |            3 |
|  2326 |      1 |  1950 |            3 |
|  2326 |      3 |  5349 |            3 |
|  2326 |      7 |  5280 |            3 |
|  2326 |      8 |  4278 |            3 |
|  2328 |      1 |  6612 |            3 |
|  2328 |      2 |  2850 |            3 |
|  2330 |      1 |  7440 |            3 |
|  2330 |      2 |     0 |            3 |
|  2330 |      3 |  3921 |            3 |
|  2332 |      1 |  6972 |            3 |
|  2332 |      2 |     0 |            3 |
|  2332 |      3 |     0 |            3 |
|  2332 |      6 |     0 |            3 |
|  2332 |      7 |     0 |            3 |
|  2332 |      8 |     0 |            3 |
|  2332 |      9 |     0 |            3 |
|  2333 |      1 |   900 |            3 |
|  2333 |      2 |  5814 |            3 |
|  2333 |      3 |     0 |            3 |
|  2333 |      8 |  3492 |            3 |
|  2333 |      9 |  2640 |            3 |
|  2335 |      1 |  2460 |            3 |
|  2335 |      2 |  4776 |            3 |
|  2335 |      3 |  3456 |            3 |
|  2335 |      8 |  5400 |            3 |
|  2336 |      1 |  3450 |            3 |
|  2336 |      2 |     0 |            3 |
|  2336 |      3 |     0 |            3 |
|  2336 |      4 |     0 |            3 |
|  2336 |      5 |  4278 |            3 |
|  2336 |      6 |  3492 |            3 |
|  2336 |      7 |  4101 |            3 |
|  2336 |      8 |     0 |            3 |
|  2337 |      1 |  2100 |            3 |
|  2337 |      4 |  4563 |            3 |
|  2337 |      5 |     0 |            3 |
|  2338 |      1 | 10425 |            3 |
|  2338 |      2 |     0 |            3 |
|  2339 |      1 |  1050 |            3 |
|  2339 |      2 |  3921 |            3 |
|  2339 |      3 |  3207 |            3 |
|  2340 |      1 |  6978 |            3 |
|  2340 |      2 |  2673 |            3 |
|  2340 |      3 |     0 |            3 |
|  2340 |      4 |     0 |            3 |
|  2341 |      1 |  6363 |            3 |
|  2341 |      2 |     0 |            3 |
|  2341 |      3 |     0 |            3 |
|  2342 |      1 |  7740 |            3 |
|  2342 |      2 |     0 |            3 |
|  2342 |      3 |     0 |            3 |
|  2343 |      1 |  2550 |            3 |
|  2343 |      2 |     0 |            3 |
|  2343 |      3 |     0 |            3 |
|  2343 |      4 |     0 |            3 |
|  2343 |      5 |  6240 |            3 |
|  2343 |     18 |  3921 |            3 |
|  2343 |     21 |  3279 |            3 |
|  2344 |      1 |  6492 |            3 |
|  2346 |      1 |  8277 |            3 |
|  2346 |      2 |  3279 |            3 |
|  2347 |      1 |  8754 |            3 |
|  2347 |      2 |  3387 |            3 |
|  2348 |      1 |  6087 |            3 |
|  2348 |      2 |     0 |            3 |
|  2348 |      3 |     0 |            3 |
|  2348 |      5 |     0 |            3 |
|  2348 |      6 |     0 |            3 |
|  2349 |      1 |  5637 |            3 |
|  2349 |      2 |     0 |            3 |
|  2349 |      3 |  4689 |            3 |
|  2349 |      4 |  3174 |            3 |
|  2349 |      5 |  3243 |            3 |
|  2350 |      1 |  6027 |            3 |
|  2350 |      2 |     0 |            3 |
|  2350 |      3 |     0 |            3 |
|  2350 |      5 |  4773 |            3 |
|  2350 |      7 |  3792 |            3 |
|  2351 |      1 |  1800 |            3 |
|  2351 |      2 |  4383 |            3 |
|  2351 |      3 |  5241 |            3 |
|  2351 |      4 |  3333 |            3 |
|  2351 |     13 |  3261 |            3 |
|  2352 |      1 |  1350 |            3 |
|  2352 |      2 |     0 |            3 |
|  2352 |      3 |  3351 |            3 |
|  2354 |      1 |  1050 |            3 |
|  2354 |      2 |     0 |            3 |
|  2354 |      3 |     0 |            3 |
|  2354 |      4 |  4671 |            3 |
|  2354 |      5 |     0 |            3 |
|  2354 |      6 |     0 |            3 |
|  2355 |      1 |  9918 |            3 |
|  2355 |      2 |  2424 |            3 |
|  2358 |      1 |  2680 |            3 |
|  2358 |      2 |     0 |            3 |
|  2358 |      3 |     0 |            3 |
|  2358 |      4 |     0 |            3 |
|  2358 |      5 |     0 |            3 |
|  2358 |      6 |     0 |            3 |
|  2359 |      1 |  5622 |            3 |
|  2359 |      2 |  3387 |            3 |
|  2360 |      1 |  2700 |            3 |
|  2360 |      2 |  3138 |            3 |
|  2361 |      1 |  7683 |            3 |
|  2361 |      2 |  3063 |            3 |
|  2363 |      1 |  5478 |            3 |
|  2364 |      1 |  6111 |            3 |
|  2364 |      2 |  2613 |            3 |
|  2364 |      3 |  2781 |            3 |
|  2365 |      1 |  8709 |            3 |
|  2365 |      2 |     0 |            3 |
|  2365 |      3 |     0 |            3 |
|  2365 |      5 |     0 |            3 |
|  2365 |      6 |     0 |            3 |
|  2366 |      1 |  9312 |            3 |
|  2366 |      2 |     0 |            3 |
|  2366 |      3 |     0 |            3 |
|  2366 |      4 |     0 |            3 |
|  2367 |      1 |  3610 |            3 |
|  2367 |      2 |     0 |            3 |
|  2367 |      3 |  3279 |            3 |
|  2368 |      1 |  6450 |            3 |
|  2368 |      2 |  3456 |            3 |
|  2368 |      3 |     0 |            3 |
|  2369 |      1 |  7890 |            3 |
|  2369 |      2 |     0 |            3 |
|  2369 |      3 |     0 |            3 |
|  2369 |      4 |     0 |            3 |
|  2369 |      5 |     0 |            3 |
|  2370 |      1 |  2470 |            3 |
|  2370 |      2 |     0 |            3 |
|  2370 |      3 |  4794 |            3 |
|  2370 |      4 |  4329 |            3 |
|  2370 |     16 |  5043 |            3 |
|  2371 |      1 |  9243 |            3 |
|  2371 |      2 |     0 |            3 |
|  2371 |      3 |     0 |            3 |
|  2372 |      1 |  6702 |            3 |
|  2372 |      2 |     0 |            3 |
|  2372 |      3 |  7404 |            3 |
|  2374 |      1 |   750 |            3 |
|  2375 |      1 |  1050 |            3 |
|  2375 |      2 |  2673 |            3 |
|  2376 |      1 |   870 |            3 |
|  2376 |      2 |     0 |            3 |
|  2377 |      1 |   900 |            3 |
|  2378 |      1 |  3096 |            3 |
|  2378 |      2 |  3351 |            3 |
|  2380 |      1 |   966 |            3 |
|  2380 |      2 |  1344 |            3 |
|  2381 |      1 |  1770 |            3 |
|  2381 |      2 |  1050 |            3 |
|  2382 |      1 |   960 |            3 |
|  2382 |      2 |   660 |            3 |
|  2383 |      1 |   600 |            3 |
|  2383 |      2 |   590 |            3 |
|  2384 |      1 |   510 |            3 |
|  2384 |      2 |   590 |            3 |
|  2384 |      3 |     0 |            3 |
|  2384 |      4 |   470 |            3 |
|  2384 |      5 |   610 |            3 |
|  2385 |      1 |  1010 |            3 |
|  2385 |      2 |   415 |            3 |
|  2386 |      1 |  1776 |            3 |
|  2386 |      2 |  1515 |            3 |
|  2386 |      3 |  1050 |            3 |
|  2387 |      1 |  1872 |            3 |
|  2389 |      1 |   450 |            3 |
|  2389 |      2 |   360 |            3 |
|  2390 |      1 |   360 |            3 |
|  2390 |      2 |   360 |            3 |
|  2392 |      1 |     0 |            3 |
|  2392 |      2 |  2517 |            3 |
|  2394 |      1 |  1200 |            3 |
|  2394 |      2 |  1050 |            3 |
|  2394 |      3 |  1452 |            3 |
|  2394 |      4 |   840 |            3 |
|  2396 |      1 |   807 |            3 |
|  2398 |      1 |  1260 |            3 |
|  2399 |      1 |  1180 |            3 |
|  2400 |      1 |   390 |            3 |
|  2400 |      2 |   390 |            3 |
|  2401 |      1 |   412 |            3 |
|  2401 |      2 |   405 |            3 |
|  2401 |      3 |   450 |            3 |
|  2402 |      1 |   330 |            3 |
|  2402 |      2 |   285 |            3 |
|  2402 |      3 |   300 |            3 |
|  2403 |      1 |   360 |            3 |
|  2403 |      2 |   390 |            3 |
|  2403 |      3 |   360 |            3 |
|  2404 |      1 |  2160 |            3 |
|  2404 |      2 |     0 |            3 |
|  2404 |      3 |     0 |            3 |
|  2404 |      4 |     0 |            3 |
|  2404 |      5 |     0 |            3 |
|  2404 |      6 |     0 |            3 |
|  2405 |      1 |  4722 |            3 |
|  2405 |      3 |  1161 |            3 |
|  2405 |      8 |  1050 |            3 |
|  2405 |      9 |  1350 |            3 |
|  2406 |      1 |  2001 |            3 |
|  2407 |      1 |  2760 |            3 |
|  2410 |      1 |  5487 |            3 |
|  2411 |      1 |  4100 |            3 |
|  2411 |      2 |     0 |            3 |
|  2411 |      3 |     0 |            3 |
|  2411 |      4 |  2940 |            3 |
|  2415 |      1 |  1260 |            3 |
|  2419 |      1 |  5079 |            3 |
|  2419 |      2 |     0 |            3 |
|  2419 |      3 |     0 |            3 |
|  2419 |      5 |     0 |            3 |
|  2419 |      6 |     0 |            3 |
|  2420 |      1 |  1050 |            3 |
|  2420 |      3 |   750 |            3 |
|  2421 |      1 |   600 |            3 |
|  2422 |      1 |  5328 |            3 |
|  2423 |      1 |   600 |            3 |
|  2423 |      5 |     0 |            3 |
|  2423 |      7 |   510 |            3 |
|  2423 |      8 |   510 |            3 |
|  2424 |      1 |     0 |            3 |
|  2424 |      3 |   900 |            3 |
|  2424 |      9 |  1050 |            3 |
|  2425 |      1 |   900 |            3 |
|  2425 |      2 |     0 |            3 |
|  2425 |      3 |     0 |            3 |
|  2425 |      5 |  1776 |            3 |
|  2426 |      1 |  5649 |            3 |
|  2426 |      6 |  2970 |            3 |
|  2427 |      1 |  5487 |            3 |
|  2429 |      1 |  1950 |            3 |
|  2429 |      2 |     0 |            3 |
|  2429 |      3 |  5067 |            3 |
|  2431 |      1 |   960 |            3 |
|  2431 |      2 |  2424 |            3 |
|  2431 |      3 |  1452 |            3 |
|  2432 |      1 |   750 |            3 |
|  2434 |      1 |  3456 |            3 |
|  2438 |      1 |  1950 |            3 |
|  2438 |      2 |     0 |            3 |
|  2438 |      3 |     0 |            3 |
|  2438 |      4 |     0 |            3 |
|  2438 |      5 |     0 |            3 |
|  2438 |      6 |     0 |            3 |
|  2438 |      7 |     0 |            3 |
|  2438 |      8 |     0 |            3 |
|  2438 |      9 |     0 |            3 |
|  2438 |     10 |     0 |            3 |
|  2438 |     11 |  2922 |            3 |
|  2438 |     12 | 10167 |            3 |
|  2438 |     13 |  4812 |            3 |
|  2438 |     14 |  4458 |            3 |
|  2440 |      1 |  7980 |            3 |
|  2440 |      8 |  5826 |            3 |
|  2440 |     12 |  5469 |            3 |
|  2440 |     13 |  3279 |            3 |
|  2441 |      1 |  8727 |            3 |
